link,Advanced Runs,Number Lifts,Address,Intermediate Runs,Skiable Terrain,City,Max Ticket Price,Terrain Parks,Min Ticket Price,Expert Runs,Resort Name,Latitude,Average Snowfall,Longitude,Night Skiing,Beginner Runs,Runs,Open/Close Dates,Rating,Zip Code,State,Elevation
http://www.onthesnow.com/michigan/treetops-resort/ski-resort.html,39,5,3962 Wilkinson Road,43,80,Gaylord,N/A,4,N/A,0,Treetops Resort,44.9959613,175,-84.62128109999999,True,17,23,12/11-3/27,2.8,49735,Michigan,1120ft - 1345ft
http://www.onthesnow.com/wisconsin/trollhaugen/ski-resort.html,35,8,2232 100th Avenue,39,86,Dresser,N/A,3,N/A,0,Trollhaugen,41.5325257,50,-87.4614751,True,26,24,12/17-3/28,3,54009,North America,920ft - 1200ft
http://www.onthesnow.com/pennsylvania/tussey-mountain/ski-resort.html,0,5,P.O. Box 885,40,38,Boalsburg,45.00,1,0.00,20,Tussey Mountain,40.795098,41,-77.7334389,True,40,8,1/ 7-3/29,2.8,16827,Pennsylvania,1230ft - 1750ft
http://www.onthesnow.com/new-york/tuxedo-ridge-at-sterling-forest/ski-resort.html,42,4,581 Route 17A,28,35,Tuxedo,60.00,0,0.00,16,Tuxedo Ridge at Sterling Forest,40.7445768,36,-74.0079804,True,14,12,4/30-4/30,2.9,10987,New York,785ft - 1185ft
http://www.onthesnow.com/wisconsin/tyrol-basin/ski-resort.html,40,5,3487 Bohn Road,33,32,Mt,48.00,5,0.00,4,Tyrol Basin,43.0460365,41,-89.78224340000001,True,23,18,11/28-3/29,2.9,53572,Wisconsin,860ft - 1160ft
http://www.onthesnow.com/colorado/vail/ski-resort.html,28,31,P.O. Box 7,29,5289,Vail,N/A,3,N/A,25,Vail,39.6522939,353,-106.2797469,False,18,195,11/20-4/10,4.2,81658,Colorado,8120ft - 11570ft
http://www.onthesnow.com/illinois/villa-olivia/ski-resort.html,10,7,1401 W. Lake St.,40,15,Bartlett,39.00,1,16.00,10,Villa Olivia,41.9459478,25,-88.023054,True,40,7,1/ 2-3/16,2.7,60103,Illinois,320ft - 500ft
http://www.onthesnow.com/massachusetts/wachusett-mountain-ski-area/ski-resort.html,19,8,499 Mountain Road,62,112,Princeton,N/A,2,N/A,0,Wachusett Mountain Ski Area,42.503554,100,-71.88543299999999,True,19,26,12/20-4/10,3.3,01541,Massachusetts,1006ft - 2006ft
http://www.onthesnow.com/new-hampshire/waterville-valley/ski-resort.html,18,11,P.O. Box 540,60,220,Waterville,N/A,4,N/A,2,Waterville Valley,43.85092119999999,148,-71.6450485,False,20,50,11/27-4/14,3.2,03215,New Hampshire,1983ft - 4004ft
http://www.onthesnow.com/minnesota/welch-village/ski-resort.html,15,10,Box 146,50,125,Welch,54.00,1,44.00,4,Welch Village,44.5683003,45,-92.7385321,True,31,50,11/27-3/21,3.1,55089,Minnesota,700ft - 1060ft
http://www.onthesnow.com/new-york/west-mountain/ski-resort.html,9,5,59 West Mountain Rd.,55,124,Glen,48.00,1,32.00,0,West Mountain,43.2856216,80,-73.72528129999999,True,36,29,1/ 6-4/ 5,3,12804,New York,460ft - 1470ft
http://www.onthesnow.com/new-hampshire/whaleback-mountain/ski-resort.html,23,3,Enfield,41,85,Enfiled,45.00,2,22.00,13,Whaleback Mountain,43.6585911,110,-72.02015209999999,True,23,30,1/10-3/29,3,03748,New Hampshire,1100ft - 1800ft
http://www.onthesnow.com/wisconsin/whitecap-mountain/ski-resort.html,22,7,9106 W County Road E,33,400,Upson,45.00,1,17.00,12,Whitecap Mountain,44.8140126,200,-91.6288178,False,33,43,12/17-3/22,3.1,54565,Wisconsin,1295ft - 1750ft
http://www.onthesnow.com/new-york/whiteface-mountain-resort/ski-resort.html,38,11,Whiteface Mountain Route 86,42,288,Wilmington,92.00,5,58.00,0,Whiteface Mountain Resort,44.442813,168,-73.745713,False,20,80,11/27-4/19,3.1,12997,New York,1220ft - 4650ft
http://www.onthesnow.com/montana/whitefish-mountain-resort/ski-resort.html,42,14,P.O. Box 1400,40,3000,Whitefish,73.00,3,31.00,6,Whitefish Mountain Resort,48.48640400000001,300,-114.3077071,True,12,105,12/ 5-4/10,3.4,59937,Montana,4464ft - 6816ft
http://www.onthesnow.com/washington/white-pass/ski-resort.html,20,8,P.O. Box 3030,60,1402,White,62.00,2,5.00,0,White Pass,39.54679369999999,350,-83.285924,True,20,45,11/28-4/26,3.3,98937,Washington,4500ft - 6550ft
http://www.onthesnow.com/wyoming/white-pine-ski-area/ski-resort.html,40,2,P.O. Box 1420,32,370,Pinedale,N/A,0,N/A,0,White Pine Ski Area,42.875012,150,-109.8509331,False,28,25,12/ 4-3/28,2.3,82941,Wyoming,8400ft - 9500ft
http://www.onthesnow.com/pennsylvania/whitetail-resort/ski-resort.html,0,9,13805 Blairs Valley Rd.,45,120,Mercersburg,77.00,2,0.00,23,Whitetail Resort,39.7417979,40,-77.9330358,True,32,25,1/ 7-3/27,3.3,17236,Pennsylvania,865ft - 1800ft
http://www.onthesnow.com/new-hampshire/wildcat-mountain/ski-resort.html,33,5,P.O. Box R,46,225,Jackson,79.00,1,40.00,0,Wildcat Mountain,44.244235,200,-71.0974899,False,21,48,11/25-5/ 1,3.1,03846,New Hampshire,1950ft - 4062ft
http://www.onthesnow.com/minnesota/wild-mountain-ski-snowboard-area/ski-resort.html,33,8,P.O. Box 235,34,100,Taylors,49.00,4,0.00,0,Wild Mountain Ski & Snowboard Area,47.6846075,50,-92.3443829,True,33,26,11/20-3/20,2.8,55084,Minnesota,812ft - 1112ft
http://www.onthesnow.com/oregon/willamette-pass/ski-resort.html,10,6,PO Box 5550,45,555,Eugene,49.00,2,30.00,24,Willamette Pass,44.13261989999999,430,-123.0366989,True,21,29,12/18-3/22,3,97405,Oregon,5120ft - 6683ft
http://www.onthesnow.com/new-york/willard-mountain/ski-resort.html,30,5,PO Box 65,40,50,Greenwich,40.00,0,36.00,0,Willard Mountain,43.1042711,80,-73.4816416,True,30,14,1/ 7-4/ 5,2.7,12834,New York,910ft - 1415ft
http://www.onthesnow.com/wisconsin/wilmot-mountain/ski-resort.html,40,8,P.O. Box 177,30,135,Wilmot,42.00,0,16.00,0,Wilmot Mountain,42.5249949,70,-88.1748678,True,30,25,12/25-3/22,3,53192,Wisconsin,800ft - 1030ft
http://www.onthesnow.com/new-york/windham-mountain/ski-resort.html,16,12,P.O. Box 459,43,285,Windham,82.00,6,47.00,11,Windham Mountain,42.331507,105,-74.23262989999999,True,30,54,12/20-4/ 3,3.5,12496,New York,1500ft - 3100ft
http://www.onthesnow.com/virginia/wintergreen-resort/ski-resort.html,42,5,PO Box 706,35,129,Wintergreen,85.00,2,0.00,0,Wintergreen Resort,37.8848619,34,-78.89946719999999,True,23,27,1/ 7-3/22,3,22958,Virginia,2512ft - 3514ft
http://www.onthesnow.com/colorado/winter-park-resort/ski-resort.html,34,25,P.O. Box 36,38,3081,Winter,N/A,8,N/A,5,Winter Park Resort,38.8569525,354,-104.9282278,False,24,153,11/18-4/26,3.8,80482,Colorado,9000ft - 12060ft
http://www.onthesnow.com/west-virginia/winterplace-ski-resort/ski-resort.html,23,9,PO Box 1,40,90,Flat,68.00,2,0.00,0,Winterplace Ski Resort,35.5052292,100,-97.544046,True,37,27,12/23-3/27,2.7,25841,West Virginia,2997ft - 3600ft
http://www.onthesnow.com/maryland/wisp/ski-resort.html,27,12,296 Marsh Hill Road,38,172,McHenry,N/A,3,N/A,0,Wisp,39.557199,100,-79.36321699999999,True,35,0,11/27-3/27,3.1,21541,Maryland,2415ft - 3115ft
http://www.onthesnow.com/colorado/wolf-creek-ski-area/ski-resort.html,25,8,P.O. Box 2800,35,1600,Pagosa,65.00,0,6.00,20,Wolf Creek Ski Area,37.2687933,430,-107.0098397,False,20,77,10/31-4/ 3,3.5,81147,Colorado,10300ft - 11904ft
http://www.onthesnow.com/north-carolina/wolf-ridge-ski-resort/ski-resort.html,13,4,578 Valey View Circle,60,65,Mars,56.00,1,0.00,0,Wolf Ridge Ski Resort,35.9550983,65,-82.5090463,True,27,15,12/23-3/15,3,28754,North Carolina,4000ft - 4700ft
http://www.onthesnow.com/connecticut/woodbury-ski-area/ski-resort.html,25,5,785 Washington Road,25,50,Woodbury,44.00,2,17.00,25,Woodbury Ski Area,41.589959,70,-73.25490099999999,True,25,12,11/24-4/ 5,2.3,06798,Connecticut,430ft - 730ft
http://www.onthesnow.com/new-york/woods-valley-ski-area/ski-resort.html,20,6,Box 215,60,25,Westernville,43.00,0,31.00,0,Woods Valley Ski Area,43.3056251,180,-75.38295029999999,True,20,21,12/30-4/ 4,2.9,13486,New York,900ft - 1400ft
http://www.onthesnow.com/rhode-island/yawgoo-valley/ski-resort.html,30,4,Box 41,40,30,Slocum,47.00,0,23.50,0,Yawgoo Valley,41.5445778,40,-71.49739120000001,True,30,13,1/ 2-3/22,3,02877,Rhode Island,70ft - 315ft
